PUMFID,CS_05A,CS_05B,CS_05C,CS_05D,CS_05E,CS_05F,CS_05G,CS_05H,CS_05I,CS_05J,CS_05K,CS_05L,CS_05M,CS_05N,CS_10A,CS_10B,CS_10C,CS_10D,CS_10EF,CS_10G,CS_15A,CS_15B,CS_15C,CS_15D,CS_15G,CS_15H,CS_15J,CS_15K,CS_15L,CS_15EFI,PCS_20A,PCS_20B,PCS_20C,PCS_20D,PCS_20E,CS_25A,CS_25B,CS_25C,CS_25D,CS_25E,CS_25F,CS_25G,CS_25H,CS_25I,CS_25J,CS_30AA,CS_30AB,CS_30AC,CS_30AD,CS_30AE,CS_30BA,CS_30BB,CS_30BC,CS_30BD,CS_30BE,CS_30CA,CS_30CB,CS_30CC,CS_30CD,CS_30CE,CS_30DA,CS_30DB,CS_30DC,CS_30DD,CS_30DE,CS_30EA,CS_30EB,CS_30EC,CS_30ED,CS_30EE,CS_30FA,CS_30FB,CS_30FC,CS_30FD,CS_30FE,CS_30GA,CS_30GB,CS_30GC,CS_30GD,CS_30GE,CS_30HA,CS_30HB,CS_30HC,CS_30HD,CS_30HE,CS_30IA,CS_30IB,CS_30IC,CS_30ID,CS_30IE,CS_30JA,CS_30JB,CS_30JC,CS_30JD,CS_30JE,CS_35A,CS_35B,CS_35C,CS_35D,CS_35E,CS_40A,CS_40B,CS_40C,CS_40D,CS_40E,CS_40F,CS_40G,CS_40H,CS_40I,CS_40J,CS_40K,PCS_45A,PCS_45B,PCS_45C,PCS_45D,PCS_45E,PCS_45F,PCS_45G,PCS_45H,CPD_05A,CPD_05B,CPD_05C,CPD_05D,CPD_05E,CPD_05F,CPD_10A,CPD_10B,CPD_10C,CPD_10D,CPD_10E,CPD_10F,CPD_10G,CPD_10H,CPD_10I,CPD_10JC,CPD_10K,CPD_10L,HHLDSIZC,AGEGRP,IMMIGRNC,SEX,PCHILD,MARSTATC,PDWELCDC,PEDUC_LC,RURURB,PERS_WGT,VERDATE
8784,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,4,9,9,9,9,9,9,9,9,9,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,1,1,1,4,1,4,1,1,1,2,1,1,4,4,4,3,4,1,2,6,1,1,0,1,1,4,2,3455.9468,18/12/2020
8785,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,1,1,1,4,4,1,1,1,1,4,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,1,2,4,4,4,2,4,2,2,3,2,4,4,4,1,4,3,4,2,3,6,1,1,0,1,1,7,2,7886.1328,18/12/2020
8786,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,4,1,4,1,1,1,1,1,2,4,1,4,3,4,2,1,3,1,1,0,4,4,3,2,11994.8701,18/12/2020
8787,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,3,2,1,1,2,3,2,2,1,1,4,6,2,4548.719,18/12/2020
8788,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,4,3,4,2,2,2,1,1,0,1,1,3,2,10162.6863,18/12/2020
8789,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,4,2,1,2,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,6,6,6,6,6,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,1,1,1,2,2,4,4,4,2,4,2,2,4,4,4,4,4,4,4,3,3,2,2,6,1,2,0,1,1,6,1,999.3015,18/12/2020
8790,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,4,4,2,2,4,3,2,3,1,3,1,1,2,1,4,1,1,2,118682.752,18/12/2020
8791,2,2,2,2,2,2,2,2,2,2,2,2,1,2,9,9,9,9,9,9,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,4,4,4,1,4,4,4,1,6,6,6,6,6,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,7,2,2,0,3,2,4,2,843.5118,18/12/2020
8792,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,9,9,9,9,9,1,1,1,2,1,2,2,1,2,1,2,2,2,2,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,1,1,1,4,1,4,4,4,4,1,1,4,2,4,3,2,3,1,1,6,2,1,0,3,3,7,2,7657.6568,18/12/2020
8793,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,4,2,1,2,2,4,4,4,3,4,1,1,6,1,1,0,4,1,3,1,1029.2373,18/12/2020
8794,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,3,3,2,2,2,3,3,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,1,1,2,1,2,2,2,1,1,1,4,2,4,1,1,2,4,2,4,4,4,3,2,3,2,2,6,2,2,0,1,1,2,2,1885.1121,18/12/2020
8795,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,4,4,4,4,4,4,4,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,1,4,2,4,4,2,9,2,4,4,4,4,4,4,4,4,3,4,9,2,6,1,1,0,1,4,1,2,4997.3838,18/12/2020
8796,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,2,2,4,2,1,2,4,2,2,4,1,4,3,4,1,3,4,2,2,0,1,1,4,2,12035.6491,18/12/2020
8797,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,4,4,2,2,2,1,1,6,6,6,6,6,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,1,4,1,2,3,2,1,2,2,4,3,2,3,1,2,5,1,1,0,1,1,7,2,7622.9473,18/12/2020
8798,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,6,1,1,0,1,1,1,1,11811.004,18/12/2020
8799,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,2,1,2,2,2,4,3,4,1,2,4,4,4,4,4,4,4,4,4,2,3,1,1,4,1,2,0,3,4,4,2,1741.4477,18/12/2020
8800,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,1,1,2,1,2,2,4,1,4,2,1,3,3,2,2,4,2,3,2,3,1,2,2,1,2,1,1,1,7,2,3792.6082,18/12/2020
8801,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,4,4,4,4,4,2,2,1,2,2,2,2,2,1,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,2,2,2,2,1,1,1,2,1,4,3,3,3,3,1,1,4,4,4,3,4,1,2,5,1,1,0,2,1,6,2,4672.079,18/12/2020
8802,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,4,4,4,4,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,1,1,2,1,2,2,2,4,4,4,2,4,2,4,3,1,2,4,4,4,4,3,2,2,1,5,1,2,0,3,4,2,2,1998.6631,18/12/2020
8803,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,1,2,2,2,2,4,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,3,4,4,2,4,4,4,2,4,1,4,4,3,4,3,4,2,2,5,1,2,0,1,4,6,2,2323.9096,18/12/2020
8804,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,2,2,2,2,4,4,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,3,2,1,1,1,2,4,3,3,1,2,4,2,1,1,1,3,7,2,3122.0734,18/12/2020
8805,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,4,4,2,2,4,4,2,2,2,2,2,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,4,1,1,1,2,2,2,1,1,4,2,3,2,3,2,2,3,1,2,1,2,1,4,2,17176.7347,18/12/2020
8806,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,4,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,6,6,6,6,6,6,6,6,6,6,1,1,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,4,2,4,2,2,4,1,1,2,1,2,3,2,3,1,4,5,2,2,0,1,1,6,2,3469.3927,18/12/2020
8807,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,4,4,2,4,4,2,2,2,4,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,4,4,1,4,2,1,1,4,2,4,4,4,4,3,4,1,3,4,2,2,0,1,1,4,2,62830.605,18/12/2020
8808,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,4,4,1,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,2,2,2,2,4,1,4,4,2,4,2,2,3,4,2,4,4,4,4,3,4,2,2,7,1,1,0,1,4,2,2,3881.6987,18/12/2020
8809,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,4,4,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,1,1,1,2,3,1,4,4,4,2,3,1,2,4,4,3,2,3,2,2,5,1,2,0,1,1,1,2,4381.4628,18/12/2020
8810,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,2,4,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,1,2,4,1,3,2,2,3,1,2,2,2,1,2,2,2,3,2,3,2,2,3,1,1,0,1,1,7,1,1600.0794,18/12/2020
8811,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,2,2,2,1,1,1,2,2,4,2,1,1,1,1,9,2,2,2,2,3,1,2,6,2,1,0,1,1,7,2,5608.9094,18/12/2020
8812,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,7,2,1,0,1,1,3,1,11426.6213,18/12/2020
8813,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,1,0,1,4,3,1,5343.0804,18/12/2020
8814,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1,2,9,9,9,9,9,9,9,9,4,2,2,4,2,4,2,2,2,4,2,2,4,1,3,2,3,2,3,5,1,1,0,1,4,7,2,2596.2123,18/12/2020
8815,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,4,4,4,4,2,4,2,2,4,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,2,2,4,2,2,4,4,1,4,4,1,4,1,4,4,3,4,2,3,5,1,1,0,1,1,2,2,2454.4705,18/12/2020
8816,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,2,3,2,3,2,2,3,1,1,0,4,2,4,2,2298.881,18/12/2020
8817,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,9,2,2,2,4,2,4,2,2,2,2,2,2,4,4,3,2,3,1,2,3,1,2,1,1,1,2,2,15244.9617,18/12/2020
8818,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,4,4,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,9,1,1,1,1,1,4,1,1,3,1,1,1,4,1,3,2,3,2,2,3,1,1,0,2,4,7,2,812.9126,18/12/2020
8819,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,9,9,9,9,9,1,9,9,9,1,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,2,1,2,2,1,1,2,4,2,4,1,1,2,3,1,2,4,2,3,2,3,1,2,3,1,2,1,1,4,6,2,15111.8363,18/12/2020
8820,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,2,4,1,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,1,2,2,2,2,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,2,1,1,2,2,4,4,4,2,4,1,4,4,4,4,4,4,4,4,3,4,2,1,6,1,2,0,4,1,4,1,2815.1803,18/12/2020
8821,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,3,9,2,2,1,1,2,2,6,6,6,6,6,1,2,1,2,2,6,6,6,6,6,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,1,2,1,2,2,1,2,1,2,2,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,9,2,2,1,1,2,1,3,2,2,2,4,1,1,2,0,4,1,5,2,4780.9409,18/12/2020
8822,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,3,2,3,2,2,4,2,2,1,1,1,6,1,4888.8539,18/12/2020
8823,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,4,2,2,3,4,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,1,2,4,4,4,2,2,4,4,4,2,4,4,4,4,4,3,4,2,2,6,1,2,0,1,3,2,2,10558.3394,18/12/2020
8824,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,2,4,4,4,1,1,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,2,2,2,2,2,1,4,4,2,4,4,4,2,4,2,4,4,4,4,3,4,9,2,5,1,1,0,1,1,4,2,2552.7742,18/12/2020
8825,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,4,4,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,4,4,2,4,2,1,1,4,1,4,4,2,4,3,4,1,2,6,1,2,0,1,1,6,2,3784.7321,18/12/2020
